Actor/Actress	Movie	Year
HENLEY, BARRY SHABAKA	ALI	2001
HENLEY, BARRY SHABAKA	THE SCOUT	1994
HENLEY, BARRY SHABAKA	FEAR OF A BLACK HAT	1993
HENLEY, BARRY SHABAKA	THE THING CALLED LOVE	1993
HENNESSY, ELLEN-RAY	TEAMSTER BOSS: THE JACKIE PRESSER STORY	1992
HENNESSY, ELLEN-RAY	IT TAKES TWO	1995
HENNESSY, ELLEN-RAY	DIE ABZOCKER - EINE EISKALTE AFF‰RE	2000
HENNESSY, ELLEN-RAY	MERCY	2000
HENNESSY, ELLEN-RAY	THE CONSPIRACY OF FEAR	1996
HENNESSY, JILL	A SMILE LIKE YOURS	1997
HENNESSY, JILL	PIPE DREAM	2002
HENNESSY, JILL	DEAD BROKE	1998
HENNESSY, JILL	AUTUMN IN NEW YORK	2000
HENNESSY, JILL	KOMODO	1999
HENNESSY, JILL	THE FLORENTINE	1999
HENNESSY, JILL	EXIT WOUNDS	2001
HENNESSY, JILL	MOST WANTED	1997
HENNESSY, JILL	I SHOT ANDY WARHOL	1996
HENNESSY, JILL	TWO NINAS	1999
HENNESSY, JILL	ROBOCOP 3	1993
HENNESSY, JILL	MOLLY	1999
HENNESSY, JILL	THE PAPER	1994
HENNESSY, JILL	LOVE IN THE TIME OF MONEY	2002
HENNESY, CAROLYN (I)	THE ELITE	2001
HENNESY, CAROLYN (I)	GLOBAL EFFECT	2002
HENNIGAN, SEAN	TRUE WOMEN	1997
HENNIGAN, SEAN	SPACE MARINES	1996
HENNIGAN, SEAN	THE '60S	1999
HENNIGAN, SEAN	LILY DALE	1996
HENNIGAN, SEAN	THE ANARCHIST COOKBOOK	2002
HENNINGS, SAM	THE BENEFICIARY	1997
HENNINGS, SAM	DROP ZONE	1994
HENNINGS, SAM	SEEDPEOPLE	1992
HENNINGS, SAM	INDECENT BEHAVIOR III	1995
HENRIKSEN, LANCE	GUNFIGHTER'S MOON	1997
HENRIKSEN, LANCE	LOST VOYAGE	2001
HENRIKSEN, LANCE	ANTIBODY	2002
HENRIKSEN, LANCE	SUPER MARIO BROS.	1993
HENRIKSEN, LANCE	MAN'S BEST FRIEND	1993
HENRIKSEN, LANCE	COLOR OF NIGHT	1994
HENRIKSEN, LANCE	THE NATURE OF THE BEAST	1995
HENRIKSEN, LANCE	PROFILE FOR MURDER	1996
HENRIKSEN, LANCE	NO CONTEST II	1997
HENRIKSEN, LANCE	EXCESSIVE FORCE	1993
HENRIKSEN, LANCE	DEAD MAN	1995
HENRIKSEN, LANCE	SCREAM 3	2000
HENRIKSEN, LANCE	THE UNTOLD	2002
HENRIKSEN, LANCE	THE PIT AND THE PENDULUM	1991
HENRIKSEN, LANCE	FELONY	1994
HENRIKSEN, LANCE	JENNIFER EIGHT	1992
HENRIKSEN, LANCE	SPITFIRE	1995
HENRIKSEN, LANCE	UNSPEAKABLE	2002
HENRIKSEN, LANCE	THE OUTFIT	1993
HENRIKSEN, LANCE	STONE COLD	1991
HENRIKSEN, LANCE	HARD TARGET	1993
HENRIKSEN, LANCE	THE OUTPOST	1995
HENRIKSEN, LANCE	AURORA: OPERATION INTERCEPT	1995
HENRIKSEN, LANCE	ALIENS	1986
HENRIKSEN, LANCE	POWDER	1995
HENRIKSEN, LANCE	ALIEN≥	1992
HENRIKSEN, LANCE	THE MANGLER 2	2002
HENRIKSEN, LANCE	DELTA HEAT	1992
HENRIKSEN, LANCE	THE QUICK AND THE DEAD	1995
HENRIKSEN, LANCE	DUSTING CLIFF 7	1997
HENRIKSEN, LANCE	NO ESCAPE	1994
HENRIKSEN, LANCE	THE LAST SAMURAI	1991
HENRY, BUCK	EVEN COWGIRLS GET THE BLUES	1993
HENRY, BUCK	THE REAL BLONDE	1997
HENRY, BUCK	HARRISON BERGERON	1995
HENRY, BUCK	BREAKFAST OF CHAMPIONS	1999
HENRY, BUCK	SERENDIPITY	2001
HENRY, BUCK	GRUMPY OLD MEN	1993
HENRY, BUCK	I'M LOSING YOU	1998
HENRY, BUCK	CURTAIN CALL	1998
HENRY, BUCK	AMERICAN MASTERS	1985
HENRY, BUCK	LISA PICARD IS FAMOUS	2000
HENRY, BUCK	SHORT CUTS	1993
HENRY, BUCK	1999	1998
HENRY, BUCK	THE PLAYER	1992
HENRY, BUCK	TO DIE FOR	1995
HENRY, BUCK	TOWN & COUNTRY	2001
HENRY, DAVID (I)	STILL CRAZY	1998
HENRY, DAVID (I)	ALI G INDAHOUSE	2002
HENRY, DAVID (I)	EVITA	1996
HENRY, DAVID (I)	THE RUSSIA HOUSE	1990
HENRY, DAVID (I)	WAKING THE DEAD	2000
HENRY, DAVID (I)	TALE OF THE MUMMY	1998
HENRY, DAVID (I)	THE GROTESQUE	1995
HENRY, GREGG	BALLISTIC: ECKS VS. SEVER	2002
HENRY, GREGG	PAYBACK	1999
HENRY, GREGG	BODILY HARM	1995
HENRY, GREGG	FEMME FATALE	2002
HENRY, GREGG	THE BIG BRASS RING	1999
HENRY, GREGG	STAR TREK: INSURRECTION	1998
HENRY, GREGG	RAISING CAIN	1992
HENRY, GREGG	LAYOVER	2001
HENRY, GUY (I)	EMMA	1996
HENRY, GUY (I)	WAKING THE DEAD	2000
HENRY, JIM (I)	UNIVERSAL SOLDIER: THE RETURN	1999
HENRY, JIM (I)	WHERE THE HEART IS	2000
HENRY, JIM (I)	AMERICAN PIE	1999
HENRY, JIM (I)	HEXED	1993
HENRY, JIM (I)	POINT BLANK	1998
HENRY, TIM (I)	MASK OF DEATH	1996
HENRY, TIM (I)	THE STICKUP	2002
HENRY, TIM (I)	SHOWDOWN AT WILLIAMS CREEK	1991
HENRY, TIM (I)	LIVING WITH THE DEAD	2002
HENRY, TIM (I)	POLTERGEIST: THE LEGACY	1996
HENRY, TIM (I)	THE DEAD ZONE	2002
HENRY, TIM (I)	TURBULENCE 2: FEAR OF FLYING	1999
HENRY, TIM (I)	D-TOX	2002
HENSCHEL, BRANDON (I)	THE FLINTSTONES IN VIVA ROCK VEGAS	2000
HENSCHEL, BRANDON (I)	CROSSROADS	2002
HENSCHEL, BRANDON (I)	BRING IT ON	2000
HENSHALL, DOUGLAS	LAWLESS HEART	2001
HENSHALL, DOUGLAS	ANGELS AND INSECTS	1995
HENSHALL, DOUGLAS	THE MAN WITH RAIN IN HIS SHOES	1998
HENSHALL, DOUGLAS	KULL THE CONQUEROR	1997
HENSON, DARRIN DEWITT	LONGSHOT	2001
HENSON, ELDEN	MANIC	2001
HENSON, ELDEN	CAST AWAY	2000
HENSON, ELDEN	THE MIGHTY DUCKS	1992
HENSON, ELDEN	FOXFIRE	1996
HENSON, ELDEN	SHE'S ALL THAT	1999
HENSON, ELDEN	O	2001
HENSON, ELDEN	D2: THE MIGHTY DUCKS	1994
HENSON, ELDEN	D3: THE MIGHTY DUCKS	1996
HENSON, ELDEN	RADIO FLYER	1992
HENSON, ELDEN	THE MIGHTY	1998
HENSON, ELDEN	IDLE HANDS	1999
HENSON, ELDEN	CHEATS	2002
HENSON, TARAJI P.	THE ADVENTURES OF ROCKY & BULLWINKLE	2000
HENSON, TARAJI P.	ALL OR NOTHING	2001
HENSON, TARAJI P.	BABY BOY	2001
HENSTRIDGE, NATASHA	SPECIES	1995
HENSTRIDGE, NATASHA	SPECIES II	1998
HENSTRIDGE, NATASHA	CARACARA	1999
HENSTRIDGE, NATASHA	A GIRL, THREE GUYS, AND A GUN	2001
HENSTRIDGE, NATASHA	MAXIMUM RISK	1996
HENSTRIDGE, NATASHA	SECOND SKIN	2000
HENSTRIDGE, NATASHA	POWER AND BEAUTY	2002
HENSTRIDGE, NATASHA	STANDOFF	1998
HENSTRIDGE, NATASHA	A BETTER WAY TO DIE	2000
HENSTRIDGE, NATASHA	GHOSTS OF MARS	2001
HENSTRIDGE, NATASHA	IT HAD TO BE YOU	2000
HENSTRIDGE, NATASHA	BOUNCE	2000
HENSTRIDGE, NATASHA	RIDERS	2002
HENSTRIDGE, NATASHA	KEVIN OF THE NORTH	2001
HENSTRIDGE, NATASHA	ADRENALIN: FEAR THE RUSH	1996
HENSTRIDGE, NATASHA	DOG PARK	1998
HEPPELL, COLE	THE DEAD ZONE	2002
HERD, RICHARD (I)	YESTERDAY'S TARGET	1996
HERD, RICHARD (I)	I MARRIED A MONSTER	1998
HERD, RICHARD (I)	FAVORITE SON	1988
HERD, RICHARD (I)	MIDNIGHT IN THE GARDEN OF GOOD AND EVIL	1997
HERD, RICHARD (I)	SGT. BILKO	1996
HERD, RICHARD (I)	SKEETER	1993
HERDMAN, JOSH	HARRY POTTER AND THE CHAMBER OF SECRETS	2002
HERDMAN, JOSH	HARRY POTTER AND THE SORCERER'S STONE	2001
HERDMAN, JOSH	THUNDERPANTS	2002
HEREDIA, DOLORES	SANTITOS	1999
HERFORTH, RALPH	I GUARDIANI DEL CIELO	1998
HERFORTH, RALPH	DER BUNKER - EINE TODSICHERE FALLE	1999
HERFORTH, RALPH	RATTEN - SIE WERDEN DICH KRIEGEN!	2001
HERFORTH, RALPH	NIGHT TRAIN TO VENICE	1996
HERLIHY, TIM	BILLY MADISON	1995
HERLIHY, TIM	MR. DEEDS	2002
HERLIHY, TIM	THE WEDDING SINGER	1998
HERLIHY, TIM	BIG DADDY	1999
HERMAN, DAVID (I)	DUDE, WHERE'S MY CAR?	2000
HERMAN, DAVID (I)	OFFICE SPACE	1999
HERMAN, DAVID (I)	TABLE ONE	2000
HERMAN, DAVID (I)	SHRIEK IF YOU KNOW WHAT I DID LAST FRIDAY THE THIRTEENTH	2000
HERMAN, JIMMY	GREY OWL	1999
HERMAN, JIMMY	REINDEER GAMES	2000
HERMAN, JIMMY	IL MIO WEST	1998
HERMAN, JIMMY	PHANTOM TOWN	1999
HERMAN, JIMMY	AVENTURES DANS LE GRAND NORD	1994
HERMAN, JIMMY	THE JACK BULL	1999
HERMAN, JIMMY	THE CLAIM	2000
HERMAN, PAUL (I)	SOMEBODY TO LOVE	1994
HERMAN, PAUL (I)	CASINO	1995
HERMAN, PAUL (I)	TOUGHGUY	1995
HERMAN, PAUL (I)	TOP OF THE WORLD	1997
HERMAN, PAUL (I)	THE FAN	1996
HERMAN, PAUL (I)	15 MINUTES	2001
HERMAN, PAUL (I)	DEAR MR. WONDERFUL	1982
HERMAN, PAUL (I)	MIGHTY APHRODITE	1995
HERMAN, PAUL (I)	SLEEPERS	1996
HERMAN, PAUL (I)	COP LAND	1997
HERMAN, PAUL (I)	BULLETS OVER BROADWAY	1994
HERMAN, PAUL (I)	BILLY BATHGATE	1991
HERMAN, PAUL (I)	ONCE UPON A TIME IN AMERICA	1984
HERMAN, PAUL (I)	THE DAYTRIPPERS	1996
HERMAN, PAUL (I)	ANALYZE THAT	2002
HERMAN, PAUL (I)	HUGO POOL	1997
HERMAN, PAUL (I)	DO ME A FAVOR	1997
HERMAN, PAUL (I)	HEAT	1995
HERMAN, PAUL (I)	FATHERS' DAY	1997
HERMAN, PAUL (I)	ENEMY OF THE STATE	1998
HERMAN, PAUL (I)	IN THE SOUP	1992
HERMAN, RANDY (I)	IF... DOG... RABBIT	1999
HERMANN, PETER (I)	SWIMFAN	2002
HERMZ, NICK	OUTTA TIME	2002
HERMZ, NICK	THE SCORPION KING	2002
HERMZ, NICK	BEVERLY HILLS COP III	1994
HERNANDEZ, JAY (I)	JOY RIDE	2001
HERNANDEZ, JAY (I)	CRAZY/BEAUTIFUL	2001
HERNANDEZ, JAY (I)	LIVING THE LIFE	2000
HERNANDEZ, JONATHAN	MR. WRONG	1996
HERNANDEZ, JONATHAN	A MILLION TO JUAN	1994
HERNANDEZ, JONATHAN	BEVERLY HILLS COP III	1994
HERNANDEZ, JONATHAN	MY FAMILY	1995
HERN·NDEZ, JUAN CARLOS (I)	IN AMERICA	2002
HERN·NDEZ, JUAN CARLOS (I)	DEVIL'S ADVOCATE	1997
HERN·NDEZ, JUAN CARLOS (I)	HIGH CRIMES	2002
HERN·NDEZ, JUAN CARLOS (I)	DINNER RUSH	2000
HERN·NDEZ, MAXIMILIANO	THE YARDS	2000
HERN·NDEZ, MAXIMILIANO	RAW NERVE	1999
HEROD, RICK	POINT BLANK	1998
HEROD, RICK	SERVING SARA	2002
HEROD, RICK	PURE COUNTRY	1992
HERON, BLAKE	WIND RIVER	2000
HERON, BLAKE	CHEATERS	2000
HERON, BLAKE	BLAST	2000
HERON, BLAKE	TOM AND HUCK	1995
HERON, BLAKE	SHILOH	1996
HERON, BLAKE	TRILOGY OF TERROR II	1996
HERON, BLAKE	DON'T LOOK BACK	1996
HERON, BLAKE	WE WERE SOLDIERS	2002
HERRERA, ROGER (II)	THE REPLACEMENTS	2000
HERRIMAN, DAMON	METEORITES!	1998
HERRMANN, EDWARD	CRITICAL CARE	1997
HERRMANN, EDWARD	SOUL OF THE GAME	1996
HERRMANN, EDWARD	NIXON	1995
HERRMANN, EDWARD	AMERICAN PLAYHOUSE	1981
HERRMANN, EDWARD	THE CAT'S MEOW	2001
HERRMANN, EDWARD	VENDETTA	1999
HERRMANN, EDWARD	FIRE IN THE DARK	1991
HERRMANN, EDWARD	DON'T DRINK THE WATER	1994
HERRMANN, EDWARD	BORN YESTERDAY	1993
HERRMANN, EDWARD	A CIVIL ACTION	1998
HERRMANN, EDWARD	JAMES DEAN	2001
HERRMANN, EDWARD	THE EMPEROR'S CLUB	2002
HERRMANN, EDWARD	DOWN	2001
HERRMANN, EDWARD	DOUBLE TAKE	2001
HERRMANN, EDWARD	WALKING ACROSS EGYPT	1999
HERRMANN, EDWARD	ATOMIC TRAIN	1999
HERRMANN, EDWARD	PANDORA'S CLOCK	1996
HERRMANN, EDWARD	HERO	1992
HERRMANN, EDWARD	RI¢HIE RI¢H	1994
HERRMANN, EDWARD	MY BOYFRIEND'S BACK	1993
HERSH, PHILIP (I)	OPERATION NOAH	1998
HERSH, PHILIP (I)	ANY GIVEN SUNDAY	1999
HERSH, PHILIP (I)	EL ARTE DE MORIR	2000
HERSH, PHILIP (I)	DAS FINALE	1998
HERSHEY, BARBARA	LANTANA	2001
HERSHEY, BARBARA	FROGS FOR SNAKES	1998
HERSHEY, BARBARA	DROWNING ON DRY LAND	1999
HERSHEY, BARBARA	BREAKFAST OF CHAMPIONS	1999
HERSHEY, BARBARA	THE PURSUIT OF HAPPINESS	1971
HERSHEY, BARBARA	A SOLDIER'S DAUGHTER NEVER CRIES	1998
HERSHEY, BARBARA	THE PORTRAIT OF A LADY	1996
HERSHEY, BARBARA	PARIS TROUT	1991
HERSHEY, BARBARA	THE PALLBEARER	1996
HERSHEY, BARBARA	SWING KIDS	1993
HERSHEY, BARBARA	AMERICAN PLAYHOUSE	1981
HERSHEY, BARBARA	A DANGEROUS WOMAN	1993
HERSHEY, BARBARA	AMERICAN MASTERS	1985
HERSHEY, BARBARA	LAST OF THE DOGMEN	1995
HERSHEY, BARBARA	THE PUBLIC EYE	1992
HERSHEY, BARBARA	FALLING DOWN	1993
HERSHEY, BARBARA	SPLITTING HEIRS	1993
HERTFORD, BRIGHTON	EVIL HAS A FACE	1996
HERTFORD, BRIGHTON	FINDING KELLY	2000
HERTFORD, BRIGHTON	LEAVE IT TO BEAVER	1997
HERTFORD, BRIGHTON	THE MASTER OF DISGUISE	2002
HERTFORD, BRIGHTON	THE PARENT TRAP	1998
HERTFORD, WHIT	IT RUNS IN THE FAMILY	1994
HERTFORD, WHIT	MOUSEHUNT	1997
HERTFORD, WHIT	JURASSIC PARK	1993
HERTFORD, WHIT	RAMPAGE	1987
HERTFORD, WHIT	MIKEY	1992
HERTHUM, LOUIS	NOW YOU KNOW	2002
HERTHUM, LOUIS	THE TOMORROW MAN	1996
HERZOG, WERNER (I)	INVINCIBLE	2001
HERZOG, WERNER (I)	WHAT DREAMS MAY COME	1998
HERZOG, WERNER (I)	JULIEN DONKEY-BOY	1999
HESKIN, KAM	HENRY II: PORTRAIT OF A SERIAL KILLER	1996
HESKIN, KAM	TOMCATS	2001
HESKIN, KAM	CATCH ME IF YOU CAN	2002
HESKIN, KAM	BLACKJACK	1998
HESKIN, KAM	PLANET OF THE APES	2001
HESLOV, GRANT	CLUBLAND	1999
HESLOV, GRANT	THE BIRDCAGE	1996
HESLOV, GRANT	BLACK SHEEP	1996
HESLOV, GRANT	CONGO	1995
HESLOV, GRANT	TRUE LIES	1994
HESLOV, GRANT	DANTE'S PEAK	1997
HESLOV, GRANT	THE SCORPION KING	2002
HESLOV, GRANT	ENEMY OF THE STATE	1998
HESS, JOE (I)	TWO MUCH	1995
HESS, JOE (I)	THE BODYGUARD	1992
HESS, JOE (I)	MR. NANNY	1993
HESS, JOE (I)	TRACES OF RED	1992
HESS, JOE (I)	OUT OF SIGHT	1998
HESS, JOE (I)	HEAVEN'S PRISONERS	1996
HESS, JOE (I)	NO RETREAT, NO SURRENDER 3: BLOOD BROTHERS	1990
HESS, JOE (I)	BLOODMOON	1997
HESSEMAN, HOWARD	THE SKY IS FALLING	2001
HESSEMAN, HOWARD	GRIDLOCK'D	1997
HESSEMAN, HOWARD	THE CHRISTIAN LICORICE STORE	1971
HESSEMAN, HOWARD	MUNCHIE STRIKES BACK	1994
HESSEMAN, HOWARD	OUT-OF-SYNC	1995
HESSEMAN, HOWARD	ABOUT SCHMIDT	2002
HESSEMAN, HOWARD	TEDDY BEARS' PICNIC	2002
HESTON, CHARLTON	MAJOR DUNDEE	1965
HESTON, CHARLTON	GET SHORTY	1995
HESTON, CHARLTON	TOMBSTONE	1993
HESTON, CHARLTON	AMERICAN MASTERS	1985
HESTON, CHARLTON	TOWN & COUNTRY	2001
HESTON, CHARLTON	CATS & DOGS	2001
HESTON, CHARLTON	PLANET OF THE APES	2001
HESTON, CHARLTON	THE DARK MIST	1996
HESTON, CHARLTON	TOUCH OF EVIL	1958
HESTON, CHARLTON	THE ORDER	2001
HESTON, CHARLTON	TRUE LIES	1994
HESTON, CHARLTON	THE HAWAIIANS	1970
HESTON, CHARLTON	WAYNE'S WORLD 2	1993
HESTON, CHARLTON	ANY GIVEN SUNDAY	1999
HESTON, CHARLTON	IN THE MOUTH OF MADNESS	1994
HESTON, CHARLTON	BOWLING FOR COLUMBINE	2002
HESTON, CHARLTON	HAMLET	1996
HESTON, CHARLTON	ALASKA	1996
HESTON, CHARLTON	ARMAGEDDON	1998
HESTON, CHARLTON	NUMBER ONE	1969
HEURING, LORI	TRUE BLUE	2001
HEURING, LORI	THE NEWTON BOYS	1998
HEURING, LORI	PRETTY WHEN YOU CRY	2001
HEURING, LORI	NAILED	2001
HEURING, LORI	ANIMAL ROOM	1995
HEURING, LORI	MULHOLLAND DR.	2001
HEURING, LORI	TABOO	2002
HEURING, LORI	LEGACY	1998
HEURING, LORI	THE IN CROWD	2000
HEURING, LORI	RESTAURANT	1998
HEURING, LORI	8 SECONDS	1994
HEURING, LORI	THE OPERATOR	2000
HEWITT, DON (I)	LESSER PROPHETS	1997
HEWITT, DON (I)	BOYS ON THE SIDE	1995
HEWITT, DON (I)	HACKERS	1995
HEWITT, DON (I)	MALCOLM X	1992
HEWITT, DON (I)	SLEEPERS	1996
HEWITT, JENNIFER LOVE	TELLING YOU	1998
HEWITT, JENNIFER LOVE	MUNCHIE	1992
HEWITT, JENNIFER LOVE	THE TUXEDO	2002
HEWITT, JENNIFER LOVE	I STILL KNOW WHAT YOU DID LAST SUMMER	1998
HEWITT, JENNIFER LOVE	I KNOW WHAT YOU DID LAST SUMMER	1997
HEWITT, JENNIFER LOVE	HEARTBREAKERS	2001
HEWITT, JENNIFER LOVE	HOUSE ARREST	1996
HEWITT, JENNIFER LOVE	TROJAN WAR	1997
HEWITT, JENNIFER LOVE	THE AUDREY HEPBURN STORY	2000
HEWITT, JENNIFER LOVE	THE SUBURBANS	1999
HEWITT, JENNIFER LOVE	SISTER ACT 2: BACK IN THE HABIT	1993
HEWITT, JENNIFER LOVE	CAN'T HARDLY WAIT	1998
HEWLETT, DAVID	CYPHER	2002
HEWLETT, DAVID	CENTURY HOTEL	2001
HEWLETT, DAVID	THE LIFE BEFORE THIS	1999
HEWLETT, DAVID	CUBE	1997
HEWLETT, DAVID	BAD DAY ON THE BLOCK	1997
HEWLETT, DAVID	TREED MURRAY	2001
HEWLETT, DAVID	SCANNERS II: THE NEW ORDER	1991
HEWLETT, ROGER	A CRACK IN THE FLOOR	2001
HEWLETT, ROGER	DIGGSTOWN	1992
HEWLETT, ROGER	BLOODHOUNDS	1997
HEWLETT, ROGER	THEY CRAWL	2001
HEWLETT, ROGER	THE ART OF DYING	1991
HEWLETT, ROGER	LEPRECHAUN 3	1995
HEWLETT, ROGER	BREACH OF CONDUCT	1994
HEYBORNE, KIRBY	THE SINGLES WARD	2002
HEYERDAHL, CHRISTOPHER	THE HUNGER	1997
HEYERDAHL, CHRISTOPHER	HIGHLANDER III: THE SORCERER	1994
HEYERDAHL, CHRISTOPHER	THE EDUCATION OF LITTLE TREE	1997
HEYERDAHL, CHRISTOPHER	THE DEAD ZONE	2002
HEYERDAHL, CHRISTOPHER	PRESS RUN	2000
HEYERDAHL, CHRISTOPHER	THE CALL OF THE WILD: DOG OF THE YUKON	1997
HEYERDAHL, CHRISTOPHER	REQUIEM FOR MURDER	1999
HEYERDAHL, CHRISTOPHER	BELIEVE	2000
HEYERDAHL, CHRISTOPHER	THE KILLING YARD	2001
HEYERDAHL, CHRISTOPHER	COYOTE RUN	1996
HEYERDAHL, CHRISTOPHER	BLEEDERS	1997
HEYERDAHL, CHRISTOPHER	MATTHEW BLACKHEART: MONSTER SMASHER	2002
HEYERDAHL, CHRISTOPHER	FISH OUT OF WATER	1999
HEYERDAHL, CHRISTOPHER	SILENT TRIGGER	1996
HEYERDAHL, CHRISTOPHER	AFFLICTION	1997
HEYERDAHL, CHRISTOPHER	HABITAT	1997
HEYERDAHL, CHRISTOPHER	THE PEACEKEEPER	1997
HEYMAN, BARTON	AMERICAN PLAYHOUSE	1981
HEYMAN, BARTON	RAISING CAIN	1992
HEYMAN, BARTON	VALDEZ IS COMING	1971
HEYMAN, BARTON	THE BASKETBALL DIARIES	1995
HEYMAN, BARTON	ROADSIDE PROPHETS	1992
HEYMAN, BARTON	THE EXORCIST	1973
HEYMAN, BARTON	DEAD MAN WALKING	1995
HEYMAN, BARTON	JEFFREY	1995
HEYMAN, BARTON	BILLY BATHGATE	1991
HEYMAN, BARTON	THE BONFIRE OF THE VANITIES	1990
HEYMAN, BARTON	LET'S SCARE JESSICA TO DEATH	1971
HIBBERT, EDWARD	LOCH NESS	1996
HIBBERT, EDWARD	IT HAD TO BE YOU	2000
HIBBERT, EDWARD	THE FIRST WIVES CLUB	1996
HIBBERT, EDWARD	EVERYONE SAYS I LOVE YOU	1996
HIBBERT, EDWARD	DUMMY	2002
HIBBERT, EDWARD	THE PAPER	1994
HICKEY, JOHN BENJAMIN	EDDIE	1996
HICKEY, JOHN BENJAMIN	CHANGING LANES	2002
HICKEY, JOHN BENJAMIN	ONLY YOU	1994
HICKEY, JOHN BENJAMIN	THE ANNIVERSARY PARTY	2001
HICKEY, JOHN BENJAMIN	THE GENERAL'S DAUGHTER	1999
HICKEY, JOHN BENJAMIN	A GLIMPSE OF HELL	2001
HICKEY, JOHN BENJAMIN	THE BONE COLLECTOR	1999
HICKEY, JOHN BENJAMIN	LOVE! VALOUR! COMPASSION!	1997
HICKEY, JOHN BENJAMIN	HAMLET	2000
HICKEY, JOHN BENJAMIN	THE ICE STORM	1997
HICKEY, JOHN BENJAMIN	THE REF	1994
HICKEY, PAUL (I)	THE GENERAL	1998
HICKEY, PAUL (I)	NORA	2000
HICKEY, PAUL (I)	MOLL FLANDERS	1996
HICKEY, PAUL (I)	THE INFORMANT	1997
HICKEY, PAUL (I)	ON THE EDGE	2001
HICKEY, PAUL (I)	WHEN THE SKY FALLS	2000
HICKEY, PAUL (I)	THE MATCHMAKER	1997
HICKEY, PAUL (I)	MICHAEL COLLINS	1996
HICKEY, PAUL (I)	ORDINARY DECENT CRIMINAL	2000
HICKEY, PAUL (I)	SAVING PRIVATE RYAN	1998
HICKEY, TOM (I)	THE BUTCHER BOY	1997
HICKEY, TOM (I)	SCREENPLAY	1986
HICKEY, TOM (I)	MOONDANCE	1995
HICKEY, TOM (I)	THE LAST SEPTEMBER	1999
HICKEY, TOM (I)	POSSESSION	2002
HICKEY, TOM (I)	AN AWFULLY BIG ADVENTURE	1995
HICKEY, TOM (I)	THE MIRACLE	1991
HICKEY, TOM (I)	CIRCLE OF FRIENDS	1995
HICKEY, WILLIAM (I)	LOVE IS ALL THERE IS	1996
HICKEY, WILLIAM (I)	LITTLE BIG MAN	1970
HICKEY, WILLIAM (I)	THE JERKY BOYS	1995
HICKEY, WILLIAM (I)	THE NIGHTMARE BEFORE CHRISTMAS	1993
HICKEY, WILLIAM (I)	MAJOR PAYNE	1995
HICKEY, WILLIAM (I)	FORGET PARIS	1995
HICKEY, WILLIAM (I)	KNOCKING ON DEATH'S DOOR	1999
HICKEY, WILLIAM (I)	THE MADDENING	1996
HICKEY, WILLIAM (I)	MOUSEHUNT	1997
HICKEY, WILLIAM (I)	PUPPETMASTER	1989
HICKOX, ANTHONY (I)	PRINCE VALIANT	1997
HICKOX, ANTHONY (I)	WAXWORK II: LOST IN TIME	1992
HICKOX, ANTHONY (I)	WARLOCK: THE ARMAGEDDON	1993
HICKOX, ANTHONY (I)	THE GARDENER	1998
HICKOX, ANTHONY (I)	CHILDREN OF THE CORN III: URBAN HARVEST	1995
HICKOX, ANTHONY (I)	THE GRANNY	1995
HICKOX, ANTHONY (I)	INVASION OF PRIVACY	1996
HICKOX, ANTHONY (I)	RETURN OF THE LIVING DEAD III	1993
HICKOX, ANTHONY (I)	HOLLYWOOD CONFIDENTIAL	1997
HICKOX, ANTHONY (I)	STORM CATCHER	1999
HICKOX, ANTHONY (I)	LAST RUN	2001
HICKOX, ANTHONY (I)	FEDERAL PROTECTION	2002
HICKOX, ANTHONY (I)	HELLRAISER III: HELL ON EARTH	1992
HICKS, BARBARA (I)	FAIRYTALE: A TRUE STORY	1997
HICKS, BARBARA (I)	ORLANDO	1992
HICKS, BARBARA (I)	BRAZIL	1985
HICKS, BARBARA (I)	SCREENPLAY	1986
HICKS, BARBARA (I)	UP AT THE VILLA	2000
HICKS, BARBARA (I)	DÈJ‡ VU	1997
HICKS, BARBARA (I)	HOWARDS END	1992
HICKS, BARBARA (I)	L'ACCOMPAGNATRICE	1992
HICKS, CATHERINE (I)	DILLINGER AND CAPONE	1995
HICKS, CATHERINE (I)	LIEBESTRAUM	1991
HICKS, CATHERINE (I)	TURBULENCE	1997
HICKS, CATHERINE (I)	ANIMAL ROOM	1995
HICKS, CATHERINE (I)	CHILD'S PLAY 3	1991
HICKS, CATHERINE (I)	EIGHT DAYS A WEEK	1997
HICKS, CATHERINE (I)	REDWOOD CURTAIN	1995
HICKS, CHUCK (I)	THE RING	2002
HICKS, CHUCK (I)	SOMETHING BIG	1971
HICKS, CHUCK (I)	ROUTE 666	2001
HICKS, CHUCK (I)	REBEL WITHOUT A CAUSE	1955
HICKS, CHUCK (I)	THE DOUBLE 0 KID	1992
HICKS, CHUCK (I)	THE MOLLY MAGUIRES	1970
HICKS, MARK (I)	BATMAN FOREVER	1995
HICKS, MARK (I)	LOVE AND A BULLET	2002
HICKS, MARK (I)	AIR RAGE	2001
HICKS, MARK (I)	TE JING XIN REN LEI 2	2000
HICKS, MARK (I)	CARMAN: THE CHAMPION	2001
HICKS, MARK (I)	BODY SHOTS	1999
HIDDLESTON, TOM	CONSPIRACY	2001
HIGAREDA, MARTHA	AMAR TE DUELE	2002
HIGDEN, ROBERT	DEAD AWAKE	2001
HIGDEN, ROBERT	SAVAGE MESSIAH	2002
HIGDEN, ROBERT	THE HUNGER	1997
